"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"08.12.2017","52,00","52,20","52,55","51,95","2,91M","0,00%"
"11.12.2017","53,20","52,20","53,44","52,10","4,16M","2,31%"
"12.12.2017","53,65","53,10","54,20","53,00","4,88M","0,85%"
"13.12.2017","54,05","53,75","54,20","53,48","4,13M","0,75%"
"14.12.2017","54,35","53,65","54,75","53,65","4,97M","0,56%"
"15.12.2017","53,80","54,40","54,55","53,55","4,05M","-1,01%"
"18.12.2017","54,25","54,10","55,00","53,95","3,84M","0,84%"
"19.12.2017","53,75","54,35","54,35","53,65","3,22M","-0,92%"
"20.12.2017","53,70","53,85","53,90","52,85","5,84M","-0,09%"
"21.12.2017","53,55","53,50","54,35","53,15","4,94M","-0,28%"
"22.12.2017","54,20","53,50","54,20","53,40","5,79M","1,21%"
"26.12.2017","54,30","54,25","54,40","53,95","3,61M","0,18%"
"27.12.2017","53,95","54,30","54,33","53,90","4,10M","-0,64%"
"28.12.2017","54,20","53,95","54,35","53,75","2,99M","0,46%"
"29.12.2017","53,95","54,30","54,30","53,90","4,74M","-0,46%"
"02.01.2018","55,30","54,25","55,55","54,15","4,53M","2,50%"
"03.01.2018","56,65","55,50","56,85","55,45","6,18M","2,44%"
"04.01.2018","57,15","57,00","57,15","56,40","4,24M","0,88%"
"05.01.2018","56,75","57,10","57,10","56,20","4,34M","-0,70%"
"08.01.2018","56,90","56,75","57,15","56,33","3,12M","0,26%"
"09.01.2018","57,05","57,20","57,25","56,75","3,40M","0,26%"
"10.01.2018","57,35","57,10","57,70","57,05","3,90M","0,53%"
"11.01.2018","58,15","57,55","58,50","57,20","8,19M","1,39%"
"12.01.2018","58,80","58,35","58,90","57,95","5,86M","1,12%"
"16.01.2018","58,40","58,90","59,40","58,35","6,93M","-0,68%"
"17.01.2018","58,05","58,60","58,62","57,85","2,65M","-0,60%"
"18.01.2018","57,70","58,10","58,25","57,55","2,05M","-0,60%"
"19.01.2018","57,95","57,60","58,00","57,30","2,78M","0,43%"
"22.01.2018","59,00","58,00","59,05","57,90","3,04M","1,81%"
"23.01.2018","59,00","59,15","59,40","58,52","2,45M","0,00%"
"24.01.2018","58,80","59,30","59,45","58,75","1,64M","-0,34%"
"25.01.2018","58,85","59,10","59,20","58,60","2,18M","0,09%"
"26.01.2018","59,15","59,00","59,25","58,80","1,87M","0,51%"
"29.01.2018","57,75","59,00","59,05","57,75","3,51M","-2,37%"
"30.01.2018","57,30","57,50","57,70","56,60","3,71M","-0,78%"
"31.01.2018","57,00","57,65","57,80","56,95","2,53M","-0,52%"
"01.02.2018","57,40","57,15","57,65","57,00","2,69M","0,70%"
"02.02.2018","55,85","57,10","57,10","55,70","4,28M","-2,70%"
"05.02.2018","55,05","55,40","56,50","54,20","3,77M","-1,43%"
"06.02.2018","56,15","54,10","56,50","53,60","3,55M","2,00%"
"07.02.2018","55,70","56,00","56,85","55,10","2,91M","-0,80%"
"08.02.2018","52,70","54,80","55,00","52,65","3,80M","-5,39%"
"09.02.2018","52,45","53,10","54,00","51,20","7,46M","-0,47%"
"12.02.2018","53,50","53,00","54,05","52,55","2,97M","2,00%"
"13.02.2018","54,25","53,35","54,50","53,10","1,60M","1,40%"
"14.02.2018","54,20","53,85","54,70","53,48","1,83M","-0,09%"
"15.02.2018","53,65","54,55","54,55","53,48","1,84M","-1,01%"
"16.02.2018","53,05","53,75","53,95","52,85","2,64M","-1,12%"
"20.02.2018","53,05","53,00","53,92","52,75","1,26M","0,00%"
"21.02.2018","52,10","53,00","53,15","52,00","2,37M","-1,79%"
"22.02.2018","51,50","52,65","53,00","51,40","3,75M","-1,15%"
"23.02.2018","51,85","51,80","52,24","51,25","3,33M","0,68%"
"26.02.2018","52,00","52,15","52,25","51,50","1,45M","0,29%"
"27.02.2018","51,65","52,05","52,25","51,60","4,20M","-0,67%"
"28.02.2018","50,50","51,80","52,15","50,45","3,27M","-2,23%"
"01.03.2018","50,85","50,45","51,15","50,25","3,78M","0,69%"
"02.03.2018","50,75","50,50","50,85","49,70","3,13M","-0,20%"
"05.03.2018","51,05","50,55","51,45","50,40","2,12M","0,59%"
"06.03.2018","50,75","51,45","51,45","50,65","1,31M","-0,59%"
"07.03.2018","50,45","50,55","51,10","50,10","2,06M","-0,59%"
"08.03.2018","50,10","50,45","50,65","49,90","2,68M","-0,69%"
"09.03.2018","51,05","50,45","51,15","50,40","2,66M","1,90%"
"12.03.2018","52,20","51,15","52,30","51,05","3,09M","2,25%"
"13.03.2018","52,15","52,25","52,40","51,75","2,27M","-0,10%"
"14.03.2018","51,30","52,25","52,30","51,15","2,16M","-1,63%"
"15.03.2018","48,70","51,45","51,50","45,70","24,69M","-5,07%"
"16.03.2018","49,45","49,60","50,15","49,00","7,45M","1,54%"
"19.03.2018","47,60","49,35","49,42","47,25","6,23M","-3,74%"
"20.03.2018","47,25","47,80","48,17","46,75","4,76M","-0,74%"
"21.03.2018","48,15","47,35","48,30","47,23","4,46M","1,90%"
"22.03.2018","46,90","47,65","48,12","46,85","3,33M","-2,60%"
"23.03.2018","46,55","47,10","47,90","46,45","4,41M","-0,75%"
"26.03.2018","46,70","46,95","47,17","46,00","3,64M","0,32%"
"27.03.2018","46,20","46,80","47,20","45,05","4,42M","-1,07%"
"28.03.2018","46,25","46,05","46,85","45,55","8,27M","0,11%"
"29.03.2018","46,85","46,35","47,30","46,35","5,02M","1,30%"
"02.04.2018","46,50","46,75","47,50","45,90","3,27M","-0,75%"
"03.04.2018","46,85","46,85","46,95","45,55","2,60M","0,75%"
"04.04.2018","46,75","46,25","46,95","45,73","2,48M","-0,21%"
"05.04.2018","47,45","46,80","47,70","46,61","3,24M","1,50%"
"06.04.2018","46,75","47,15","47,55","46,20","2,91M","-1,48%"
"09.04.2018","46,85","47,10","47,27","46,33","2,23M","0,21%"
"10.04.2018","48,10","47,20","48,44","47,00","3,34M","2,67%"
"11.04.2018","48,80","48,00","48,85","47,90","3,36M","1,46%"
"12.04.2018","48,45","48,85","49,00","47,90","3,92M","-0,72%"
"13.04.2018","48,45","48,55","48,60","47,95","2,25M","0,00%"
"16.04.2018","50,50","48,50","50,60","48,30","4,87M","4,23%"
"17.04.2018","51,25","50,65","52,00","50,20","4,77M","1,49%"
"18.04.2018","51,00","51,55","52,00","50,85","3,20M","-0,49%"
"19.04.2018","50,15","51,00","51,25","49,90","4,55M","-1,67%"
"20.04.2018","50,10","50,25","50,54","49,87","1,99M","-0,10%"
"23.04.2018","51,25","50,15","51,55","50,15","2,93M","2,30%"
"24.04.2018","50,25","51,25","51,50","50,00","3,73M","-1,95%"
"25.04.2018","50,65","50,00","50,65","49,58","3,01M","0,80%"
"26.04.2018","50,45","50,80","51,00","50,00","2,73M","-0,39%"
"27.04.2018","50,45","50,30","50,70","50,05","2,21M","0,00%"
