"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"30.10.2017","65,72","65,48","65,91","65,36","11,61M","0,52%"
"31.10.2017","65,94","65,75","66,18","65,46","9,65M","0,33%"
"01.11.2017","66,69","66,34","66,99","66,31","17,31M","1,13%"
"02.11.2017","66,49","66,69","66,87","66,09","11,33M","-0,29%"
"03.11.2017","66,69","66,46","66,95","66,39","11,11M","0,29%"
"06.11.2017","68,21","66,99","68,30","66,87","19,10M","2,29%"
"07.11.2017","68,12","68,33","68,42","67,76","13,41M","-0,13%"
"08.11.2017","67,79","67,96","68,13","67,41","14,25M","-0,49%"
"09.11.2017","68,00","67,53","68,11","67,43","12,99M","0,30%"
"10.11.2017","67,64","67,88","67,94","67,12","10,53M","-0,53%"
"13.11.2017","67,25","67,45","67,71","67,17","7,49M","-0,57%"
"14.11.2017","66,16","67,00","67,00","66,08","16,53M","-1,62%"
"15.11.2017","65,41","65,57","65,71","65,14","17,69M","-1,13%"
"16.11.2017","65,15","65,21","65,44","64,97","12,51M","-0,40%"
"17.11.2017","65,47","65,28","65,61","65,11","9,17M","0,49%"
"20.11.2017","65,32","65,39","65,45","65,03","7,79M","-0,24%"
"21.11.2017","65,46","65,57","65,83","65,33","8,46M","0,22%"
"22.11.2017","65,72","65,85","65,98","65,68","9,31M","0,40%"
"24.11.2017","65,91","65,99","66,12","65,90","4,99M","0,28%"
"27.11.2017","65,24","65,63","65,71","65,10","10,60M","-1,02%"
"28.11.2017","65,74","65,31","65,84","65,23","12,11M","0,77%"
"29.11.2017","66,10","65,71","66,22","65,58","13,60M","0,55%"
"30.11.2017","67,09","66,26","67,22","66,26","22,30M","1,50%"
"01.12.2017","67,66","67,57","68,12","66,94","21,19M","0,84%"
"04.12.2017","67,63","67,72","68,69","67,41","13,58M","-0,04%"
"05.12.2017","67,34","67,63","67,87","67,26","10,69M","-0,43%"
"06.12.2017","66,46","67,14","67,26","66,37","12,06M","-1,30%"
"07.12.2017","66,66","66,39","66,77","66,34","8,64M","0,29%"
"08.12.2017","67,27","67,00","67,30","64,75","10,70M","0,92%"
"11.12.2017","67,75","67,39","68,10","67,36","11,32M","0,72%"
"12.12.2017","67,57","68,02","68,09","67,48","11,76M","-0,27%"
"13.12.2017","67,47","67,57","67,72","67,27","9,22M","-0,14%"
"14.12.2017","67,23","67,22","67,71","67,20","11,78M","-0,36%"
"15.12.2017","66,72","67,26","67,26","66,63","10,15M","-0,75%"
"18.12.2017","67,24","66,89","67,57","66,87","9,66M","0,77%"
"19.12.2017","67,34","67,55","67,72","67,18","6,76M","0,14%"
"20.12.2017","68,29","67,56","68,40","67,36","12,25M","1,41%"
"21.12.2017","69,73","68,32","69,94","68,25","16,80M","2,12%"
"22.12.2017","69,88","69,81","70,16","69,52","10,66M","0,21%"
"26.12.2017","70,49","70,13","70,61","69,99","8,63M","0,88%"
"27.12.2017","70,26","70,50","70,53","70,12","10,86M","-0,33%"
"28.12.2017","70,36","70,25","70,36","70,13","7,97M","0,15%"
"29.12.2017","70,16","70,55","70,59","70,04","7,36M","-0,29%"
"02.01.2018","71,32","70,51","71,39","70,29","14,89M","1,65%"
"03.01.2018","72,39","71,46","72,57","71,39","19,30M","1,50%"
"04.01.2018","72,82","72,34","72,87","72,07","14,31M","0,60%"
"05.01.2018","72,79","72,72","72,85","72,19","14,20M","-0,04%"
"08.01.2018","73,23","72,76","73,27","72,57","9,78M","0,60%"
"09.01.2018","73,04","73,38","73,39","72,93","9,23M","-0,25%"
"10.01.2018","72,96","73,26","73,31","72,90","10,82M","-0,12%"
"11.01.2018","74,45","73,21","74,71","72,95","18,09M","2,05%"
"12.01.2018","75,17","74,47","75,37","74,47","19,82M","0,97%"
"16.01.2018","74,22","75,35","75,39","74,08","16,89M","-1,27%"
"17.01.2018","74,87","74,43","75,19","73,95","14,01M","0,88%"
"18.01.2018","74,26","74,59","74,77","74,12","11,51M","-0,82%"
"19.01.2018","74,16","74,09","74,19","73,68","12,96M","-0,13%"
"22.01.2018","75,76","74,26","75,79","74,24","17,02M","2,16%"
"23.01.2018","75,65","75,91","75,99","75,27","10,18M","-0,15%"
"24.01.2018","75,44","75,74","76,11","75,18","12,92M","-0,27%"
"25.01.2018","74,85","75,82","75,82","74,71","11,72M","-0,79%"
"26.01.2018","75,26","75,02","75,39","74,86","7,79M","0,55%"
"29.01.2018","74,12","74,96","75,22","74,01","12,65M","-1,51%"
"30.01.2018","72,63","73,50","73,71","72,57","22,75M","-2,02%"
"31.01.2018","72,68","72,82","72,95","72,17","15,77M","0,07%"
"01.02.2018","73,42","72,77","73,47","72,37","18,01M","1,03%"
"02.02.2018","70,36","72,07","72,25","69,97","31,01M","-4,18%"
"05.02.2018","67,40","69,41","70,30","66,30","34,77M","-4,20%"
"06.02.2018","67,94","66,25","68,42","65,93","32,82M","0,79%"
"07.02.2018","66,80","68,15","69,00","66,79","24,60M","-1,67%"
"08.02.2018","64,78","66,87","67,14","64,75","27,77M","-3,02%"
"09.02.2018","64,73","65,55","65,62","62,58","35,17M","-0,07%"
"12.02.2018","65,79","65,57","66,52","65,26","24,96M","1,63%"
"13.02.2018","65,52","65,45","65,80","65,06","12,28M","-0,41%"
"14.02.2018","66,47","64,88","66,67","64,72","19,76M","1,45%"
"15.02.2018","66,31","66,61","66,66","65,24","16,47M","-0,25%"
"16.02.2018","66,14","66,03","66,76","65,74","13,79M","-0,25%"
"20.02.2018","65,78","66,28","66,76","65,48","17,81M","-0,54%"
"21.02.2018","64,68","65,59","66,20","64,68","12,55M","-1,68%"
"22.02.2018","65,38","65,14","66,35","64,97","15,33M","1,09%"
"23.02.2018","66,80","65,71","66,85","65,59","15,68M","2,17%"
"26.02.2018","67,20","67,14","67,34","66,81","12,16M","0,60%"
"27.02.2018","66,33","67,34","67,87","66,32","13,47M","-1,30%"
"28.02.2018","64,80","66,68","66,92","64,77","17,62M","-2,30%"
"01.03.2018","64,71","64,73","65,72","64,24","22,97M","-0,15%"
"02.03.2018","65,01","64,26","65,24","63,74","14,58M","0,47%"
"05.03.2018","65,69","64,71","65,90","64,59","12,83M","1,06%"
"06.03.2018","65,73","66,10","66,35","65,40","15,68M","0,06%"
"07.03.2018","65,24","65,03","65,71","64,63","12,36M","-0,75%"
"08.03.2018","65,22","65,38","65,58","64,75","8,01M","-0,03%"
"09.03.2018","66,46","65,72","66,52","65,67","11,39M","1,91%"
"12.03.2018","66,44","66,50","66,93","66,11","9,49M","-0,03%"
"13.03.2018","65,97","66,65","66,95","65,69","10,73M","-0,72%"
"14.03.2018","65,58","66,22","66,40","65,44","11,35M","-0,59%"
"15.03.2018","65,24","65,82","66,10","64,74","12,41M","-0,52%"
"16.03.2018","65,36","64,81","65,65","64,68","14,34M","0,18%"
"19.03.2018","64,35","65,15","65,24","63,98","14,52M","-1,54%"
"20.03.2018","64,89","64,69","65,33","64,61","11,26M","0,84%"
"21.03.2018","66,59","65,28","67,02","65,07","16,44M","2,62%"
"22.03.2018","65,23","65,85","66,20","65,10","18,48M","-2,04%"
"23.03.2018","64,83","65,56","66,32","64,68","19,21M","-0,61%"
"26.03.2018","66,00","65,58","66,09","64,82","15,95M","1,80%"
"27.03.2018","65,38","66,28","66,55","65,00","13,92M","-0,94%"
"28.03.2018","64,10","65,41","65,64","64,00","18,23M","-1,95%"
"29.03.2018","65,45","64,38","65,71","64,38","14,00M","2,10%"
"02.04.2018","64,14","65,20","65,32","63,04","18,99M","-2,00%"
"03.04.2018","65,51","64,38","65,57","63,77","14,11M","2,13%"
"04.04.2018","65,42","64,51","65,57","64,06","12,49M","-0,13%"
"05.04.2018","66,60","65,59","67,02","65,59","13,53M","1,80%"
"06.04.2018","65,39","66,18","66,50","64,53","18,88M","-1,81%"
"09.04.2018","65,71","65,71","66,54","65,44","10,82M","0,48%"
"10.04.2018","67,88","66,74","68,41","66,72","22,62M","3,31%"
"11.04.2018","68,59","67,77","68,74","67,69","21,19M","1,04%"
"12.04.2018","68,58","68,82","69,12","68,34","14,31M","-0,01%"
"13.04.2018","69,34","68,95","69,62","68,85","13,33M","1,10%"
"16.04.2018","70,04","69,49","70,36","69,12","14,02M","1,02%"
"17.04.2018","70,32","70,23","70,64","69,83","16,11M","0,39%"
"18.04.2018","71,42","70,93","72,07","70,91","17,31M","1,57%"
"19.04.2018","71,51","71,48","72,04","71,07","18,15M","0,12%"
"20.04.2018","71,17","71,37","71,42","70,71","13,69M","-0,48%"
"23.04.2018","71,61","70,95","71,62","70,56","14,84M","0,61%"
"24.04.2018","70,84","71,80","72,30","70,45","22,79M","-1,07%"
"25.04.2018","71,40","70,62","71,50","70,17","13,16M","0,79%"
"26.04.2018","72,44","71,67","72,50","71,44","12,22M","1,46%"
"27.04.2018","71,68","71,71","72,04","71,39","10,54M","-1,06%"
