"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"26.12.2017","95,60","93,84","95,92","93,80","2,20M","2,49%"
"27.12.2017","95,36","95,44","95,68","94,96","1,03M","-0,25%"
"28.12.2017","95,76","95,28","95,84","95,04","1,55M","0,42%"
"29.12.2017","96,08","96,16","96,72","95,84","1,48M","0,33%"
"02.01.2018","96,56","96,56","96,80","96,08","1,50M","0,50%"
"03.01.2018","98,72","97,36","98,84","97,36","2,16M","2,24%"
"04.01.2018","98,96","98,64","99,36","98,48","1,48M","0,24%"
"05.01.2018","98,48","98,24","98,64","97,68","1,61M","-0,49%"
"08.01.2018","99,04","98,48","99,04","98,12","1,23M","0,57%"
"09.01.2018","100,56","99,28","101,12","98,96","2,67M","1,53%"
"10.01.2018","101,44","101,36","101,64","100,80","1,82M","0,88%"
"11.01.2018","101,60","102,08","103,36","101,60","2,58M","0,16%"
"12.01.2018","102,96","101,44","103,12","101,21","2,85M","1,34%"
"16.01.2018","102,08","102,48","102,88","101,44","2,28M","-0,85%"
"17.01.2018","102,24","101,84","102,72","101,68","1,99M","0,16%"
"18.01.2018","102,08","102,00","102,80","101,60","2,08M","-0,16%"
"19.01.2018","101,76","101,44","101,92","100,89","2,17M","-0,31%"
"22.01.2018","102,24","101,44","102,72","101,04","1,87M","0,47%"
"23.01.2018","103,76","102,72","103,92","102,62","2,08M","1,49%"
"24.01.2018","105,76","103,52","105,84","103,28","3,27M","1,93%"
"25.01.2018","104,48","106,24","106,40","104,24","2,10M","-1,21%"
"26.01.2018","105,92","104,88","106,32","104,80","3,97M","1,38%"
"29.01.2018","104,88","104,88","105,20","104,08","1,98M","-0,98%"
"30.01.2018","103,20","103,52","103,60","102,72","4,30M","-1,60%"
"31.01.2018","103,84","103,28","104,08","102,32","2,66M","0,62%"
"01.02.2018","105,92","104,64","106,08","104,24","2,51M","2,00%"
"02.02.2018","104,32","104,96","105,36","103,32","3,59M","-1,51%"
"05.02.2018","102,16","104,24","104,56","101,84","3,84M","-2,07%"
"06.02.2018","101,60","101,60","103,04","101,36","2,95M","-0,55%"
"07.02.2018","98,96","101,76","102,48","98,24","4,61M","-2,60%"
"08.02.2018","96,72","99,36","99,48","96,64","3,41M","-2,26%"
"09.02.2018","94,88","96,88","97,12","93,19","5,40M","-1,90%"
"12.02.2018","95,12","95,84","96,76","94,92","2,04M","0,25%"
"13.02.2018","94,96","94,32","95,43","93,68","2,37M","-0,17%"
"14.02.2018","97,44","93,84","97,80","93,52","4,47M","2,61%"
"15.02.2018","98,64","96,72","98,88","95,91","2,41M","1,23%"
"16.02.2018","99,04","98,16","99,52","97,76","2,22M","0,41%"
"20.02.2018","99,12","99,36","100,48","98,80","2,72M","0,08%"
"21.02.2018","98,32","98,64","99,52","98,24","1,42M","-0,81%"
"22.02.2018","100,72","99,68","101,48","99,07","2,41M","2,44%"
"23.02.2018","102,16","100,88","102,56","100,76","2,30M","1,43%"
"26.02.2018","102,88","101,84","103,32","101,45","1,75M","0,70%"
"27.02.2018","101,20","102,72","102,80","100,89","2,13M","-1,63%"
"28.02.2018","98,96","101,68","102,08","98,72","3,48M","-2,21%"
"01.03.2018","98,80","98,08","99,04","96,88","3,24M","-0,16%"
"02.03.2018","98,96","97,76","98,96","96,80","2,25M","0,16%"
"05.03.2018","100,72","98,64","101,04","98,55","2,46M","1,78%"
"06.03.2018","100,56","100,96","101,08","100,04","2,26M","-0,16%"
"07.03.2018","98,80","99,84","100,72","97,52","3,12M","-1,75%"
"08.03.2018","97,20","98,56","98,64","96,64","2,88M","-1,62%"
"09.03.2018","99,76","98,16","100,00","98,08","2,42M","2,63%"
"12.03.2018","98,96","99,28","99,52","97,76","2,19M","-0,80%"
"13.03.2018","97,92","98,48","99,99","97,20","3,02M","-1,05%"
"14.03.2018","98,24","98,24","98,72","97,08","2,32M","0,33%"
"15.03.2018","98,72","98,80","99,32","98,32","1,47M","0,49%"
"16.03.2018","100,40","98,80","100,96","98,56","3,49M","1,70%"
"19.03.2018","100,40","100,56","100,63","99,12","2,86M","0,00%"
"20.03.2018","102,48","102,08","103,19","101,68","2,28M","2,07%"
"21.03.2018","105,44","103,68","105,68","103,44","2,89M","2,89%"
"22.03.2018","103,60","104,08","104,40","103,44","1,97M","-1,75%"
"23.03.2018","106,24","104,72","106,40","104,64","2,27M","2,55%"
"26.03.2018","105,68","105,84","106,24","104,96","3,12M","-0,53%"
"27.03.2018","104,64","106,24","106,32","104,28","2,58M","-0,98%"
"28.03.2018","104,32","104,16","105,04","102,80","2,37M","-0,31%"
"29.03.2018","104,72","103,92","105,28","103,52","2,04M","0,38%"
"02.04.2018","101,92","103,84","103,84","101,60","2,41M","-2,67%"
"03.04.2018","102,48","102,24","102,88","101,76","1,15M","0,55%"
"04.04.2018","102,56","100,40","102,64","100,16","2,54M","0,08%"
"05.04.2018","102,64","102,56","103,48","101,92","2,16M","0,08%"
"06.04.2018","100,08","102,40","102,76","99,76","3,15M","-2,49%"
"09.04.2018","102,16","101,52","102,64","101,36","1,60M","2,08%"
"10.04.2018","106,00","104,16","106,16","104,16","2,97M","3,76%"
"11.04.2018","107,60","106,40","108,73","106,00","3,09M","1,51%"
"12.04.2018","108,16","107,20","108,32","106,40","1,86M","0,52%"
"13.04.2018","108,40","108,40","109,12","108,00","1,77M","0,22%"
"16.04.2018","107,04","107,92","107,99","106,72","1,75M","-1,25%"
"17.04.2018","107,28","106,16","107,52","105,92","1,64M","0,22%"
"18.04.2018","111,04","109,60","111,20","109,12","3,32M","3,50%"
"19.04.2018","110,16","111,60","112,00","109,79","2,18M","-0,79%"
"20.04.2018","110,00","109,28","110,72","108,96","1,48M","-0,15%"
"23.04.2018","111,36","108,88","111,52","108,40","2,07M","1,24%"
"24.04.2018","109,44","110,80","112,00","109,04","2,51M","-1,72%"
"25.04.2018","109,76","109,52","110,08","108,36","1,71M","0,29%"
"26.04.2018","110,16","110,64","110,72","109,36","2,15M","0,36%"
"27.04.2018","109,84","109,44","110,40","109,38","1,60M","-0,29%"
